section_order,section_name,item_order,object_schema,object_name,object_type,attribute_name,attribute_value,status,severity,notes
47,SCHEMA_ACLS,240,public,public,schema_acl,PUBLIC,USAGE,REVIEW,HIGH,Schema ACL.
47,SCHEMA_ACLS,241,public,public,schema_acl,anon,USAGE,INFO,INFO,Schema ACL.
47,SCHEMA_ACLS,242,public,public,schema_acl,authenticated,USAGE,INFO,INFO,Schema ACL.
47,SCHEMA_ACLS,243,public,public,schema_acl,pg_database_owner,CREATE,INFO,INFO,Schema ACL.
47,SCHEMA_ACLS,244,public,public,schema_acl,pg_database_owner,USAGE,INFO,INFO,Schema ACL.
47,SCHEMA_ACLS,245,public,public,schema_acl,postgres,USAGE,INFO,INFO,Schema ACL.
47,SCHEMA_ACLS,246,public,public,schema_acl,service_role,USAGE,INFO,INFO,Schema ACL.
47,SCHEMA_ACLS,247,realtime,realtime,schema_acl,anon,USAGE,INFO,INFO,Schema ACL.
47,SCHEMA_ACLS,248,realtime,realtime,schema_acl,authenticated,USAGE,INFO,INFO,Schema ACL.
47,SCHEMA_ACLS,249,realtime,realtime,schema_acl,postgres,USAGE,INFO,INFO,Schema ACL.
47,SCHEMA_ACLS,250,realtime,realtime,schema_acl,service_role,USAGE,INFO,INFO,Schema ACL.
47,SCHEMA_ACLS,251,realtime,realtime,schema_acl,supabase_admin,CREATE,INFO,INFO,Schema ACL.
47,SCHEMA_ACLS,252,realtime,realtime,schema_acl,supabase_admin,USAGE,INFO,INFO,Schema ACL.
47,SCHEMA_ACLS,253,realtime,realtime,schema_acl,supabase_realtime_admin,CREATE,INFO,INFO,Schema ACL.
47,SCHEMA_ACLS,254,realtime,realtime,schema_acl,supabase_realtime_admin,USAGE,INFO,INFO,Schema ACL.
47,SCHEMA_ACLS,255,storage,storage,schema_acl,anon,USAGE,INFO,INFO,Schema ACL.
47,SCHEMA_ACLS,256,storage,storage,schema_acl,authenticated,USAGE,INFO,INFO,Schema ACL.
47,SCHEMA_ACLS,257,storage,storage,schema_acl,dashboard_user,USAGE,INFO,INFO,Schema ACL.
47,SCHEMA_ACLS,258,storage,storage,schema_acl,dashboard_user,CREATE,INFO,INFO,Schema ACL.
47,SCHEMA_ACLS,259,storage,storage,schema_acl,postgres,USAGE,INFO,INFO,Schema ACL.
47,SCHEMA_ACLS,260,storage,storage,schema_acl,service_role,USAGE,INFO,INFO,Schema ACL.
47,SCHEMA_ACLS,261,storage,storage,schema_acl,supabase_admin,USAGE,INFO,INFO,Schema ACL.
47,SCHEMA_ACLS,262,storage,storage,schema_acl,supabase_admin,CREATE,INFO,INFO,Schema ACL.
47,SCHEMA_ACLS,263,storage,storage,schema_acl,supabase_storage_admin,USAGE,INFO,INFO,Schema ACL.
47,SCHEMA_ACLS,264,storage,storage,schema_acl,supabase_storage_admin,CREATE,INFO,INFO,Schema ACL.
47,SCHEMA_ACLS,265,vault,vault,schema_acl,postgres,USAGE,INFO,INFO,Schema ACL.
47,SCHEMA_ACLS,266,vault,vault,schema_acl,service_role,USAGE,INFO,INFO,Schema ACL.
47,SCHEMA_ACLS,267,vault,vault,schema_acl,supabase_admin,USAGE,INFO,INFO,Schema ACL.
47,SCHEMA_ACLS,268,vault,vault,schema_acl,supabase_admin,CREATE,INFO,INFO,Schema ACL.
48,DEFAULT_PRIVILEGES,1,auth,supabase_auth_admin,default_acl,S,"{postgres=rwU/supabase_auth_admin,dashboard_user=rwU/supabase_auth_admin}",REVIEW,MEDIUM,Default privilege inventory.
48,DEFAULT_PRIVILEGES,2,auth,supabase_auth_admin,default_acl,f,"{postgres=X/supabase_auth_admin,dashboard_user=X/supabase_auth_admin}",REVIEW,MEDIUM,Default privilege inventory.
48,DEFAULT_PRIVILEGES,3,auth,supabase_auth_admin,default_acl,r,"{postgres=arwdDxtm/supabase_auth_admin,dashboard_user=arwdDxtm/supabase_auth_admin}",REVIEW,MEDIUM,Default privilege inventory.
48,DEFAULT_PRIVILEGES,4,extensions,supabase_admin,default_acl,S,{postgres=r*w*U*/supabase_admin},REVIEW,MEDIUM,Default privilege inventory.
48,DEFAULT_PRIVILEGES,5,extensions,supabase_admin,default_acl,f,{postgres=X*/supabase_admin},REVIEW,MEDIUM,Default privilege inventory.
48,DEFAULT_PRIVILEGES,6,extensions,supabase_admin,default_acl,r,{postgres=a*r*w*d*D*x*t*m*/supabase_admin},REVIEW,MEDIUM,Default privilege inventory.
48,DEFAULT_PRIVILEGES,7,graphql,supabase_admin,default_acl,S,"{postgres=rwU/supabase_admin,anon=rwU/supabase_admin,authenticated=rwU/supabase_admin,service_role=rwU/supabase_admin}",REVIEW,MEDIUM,Default privilege inventory.
48,DEFAULT_PRIVILEGES,8,graphql,supabase_admin,default_acl,f,"{postgres=X/supabase_admin,anon=X/supabase_admin,authenticated=X/supabase_admin,service_role=X/supabase_admin}",REVIEW,MEDIUM,Default privilege inventory.
48,DEFAULT_PRIVILEGES,9,graphql,supabase_admin,default_acl,r,"{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}",REVIEW,MEDIUM,Default privilege inventory.
48,DEFAULT_PRIVILEGES,10,graphql_public,supabase_admin,default_acl,S,"{postgres=rwU/supabase_admin,anon=rwU/supabase_admin,authenticated=rwU/supabase_admin,service_role=rwU/supabase_admin}",REVIEW,MEDIUM,Default privilege inventory.
48,DEFAULT_PRIVILEGES,11,graphql_public,supabase_admin,default_acl,f,"{postgres=X/supabase_admin,anon=X/supabase_admin,authenticated=X/supabase_admin,service_role=X/supabase_admin}",REVIEW,MEDIUM,Default privilege inventory.
48,DEFAULT_PRIVILEGES,12,graphql_public,supabase_admin,default_acl,r,"{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}",REVIEW,MEDIUM,Default privilege inventory.
48,DEFAULT_PRIVILEGES,13,public,postgres,default_acl,S,"{postgres=rwU/postgres,anon=rwU/postgres,authenticated=rwU/postgres,service_role=rwU/postgres}",REVIEW,MEDIUM,Default privilege inventory.
48,DEFAULT_PRIVILEGES,14,public,postgres,default_acl,f,"{postgres=X/postgres,anon=X/postgres,authenticated=X/postgres,service_role=X/postgres}",REVIEW,MEDIUM,Default privilege inventory.
48,DEFAULT_PRIVILEGES,15,public,postgres,default_acl,r,"{postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres}",REVIEW,MEDIUM,Default privilege inventory.
48,DEFAULT_PRIVILEGES,16,public,supabase_admin,default_acl,S,"{postgres=rwU/supabase_admin,anon=rwU/supabase_admin,authenticated=rwU/supabase_admin,service_role=rwU/supabase_admin}",REVIEW,MEDIUM,Default privilege inventory.
48,DEFAULT_PRIVILEGES,17,public,supabase_admin,default_acl,f,"{postgres=X/supabase_admin,anon=X/supabase_admin,authenticated=X/supabase_admin,service_role=X/supabase_admin}",REVIEW,MEDIUM,Default privilege inventory.
48,DEFAULT_PRIVILEGES,18,public,supabase_admin,default_acl,r,"{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}",REVIEW,MEDIUM,Default privilege inventory.
48,DEFAULT_PRIVILEGES,19,realtime,supabase_admin,default_acl,S,"{postgres=rwU/supabase_admin,dashboard_user=rwU/supabase_admin}",REVIEW,MEDIUM,Default privilege inventory.
48,DEFAULT_PRIVILEGES,20,realtime,supabase_admin,default_acl,f,"{postgres=X/supabase_admin,dashboard_user=X/supabase_admin}",REVIEW,MEDIUM,Default privilege inventory.
48,DEFAULT_PRIVILEGES,21,realtime,supabase_admin,default_acl,r,"{postgres=arwdDxtm/supabase_admin,dashboard_user=arwdDxtm/supabase_admin}",REVIEW,MEDIUM,Default privilege inventory.
48,DEFAULT_PRIVILEGES,22,storage,postgres,default_acl,S,"{postgres=rwU/postgres,anon=rwU/postgres,authenticated=rwU/postgres,service_role=rwU/postgres}",REVIEW,MEDIUM,Default privilege inventory.
48,DEFAULT_PRIVILEGES,23,storage,postgres,default_acl,f,"{postgres=X/postgres,anon=X/postgres,authenticated=X/postgres,service_role=X/postgres}",REVIEW,MEDIUM,Default privilege inventory.
48,DEFAULT_PRIVILEGES,24,storage,postgres,default_acl,r,"{postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres}",REVIEW,MEDIUM,Default privilege inventory.
49,OBJECT_OWNERS,1,auth,amr_id_pk,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,2,auth,audit_log_entries,relation,owner,supabase_auth_admin,INFO,INFO,r
49,OBJECT_OWNERS,3,auth,audit_log_entries_pkey,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,4,auth,audit_logs_instance_id_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,5,auth,confirmation_token_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,6,auth,custom_oauth_providers,relation,owner,supabase_auth_admin,INFO,INFO,r
49,OBJECT_OWNERS,7,auth,custom_oauth_providers_created_at_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,8,auth,custom_oauth_providers_enabled_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,9,auth,custom_oauth_providers_identifier_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,10,auth,custom_oauth_providers_identifier_key,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,11,auth,custom_oauth_providers_pkey,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,12,auth,custom_oauth_providers_provider_type_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,13,auth,email_change_token_current_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,14,auth,email_change_token_new_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,15,auth,factor_id_created_at_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,16,auth,flow_state,relation,owner,supabase_auth_admin,INFO,INFO,r
49,OBJECT_OWNERS,17,auth,flow_state_created_at_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,18,auth,flow_state_pkey,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,19,auth,identities,relation,owner,supabase_auth_admin,INFO,INFO,r
49,OBJECT_OWNERS,20,auth,identities_email_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,21,auth,identities_pkey,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,22,auth,identities_provider_id_provider_unique,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,23,auth,identities_user_id_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,24,auth,idx_auth_code,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,25,auth,idx_oauth_client_states_created_at,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,26,auth,idx_user_id_auth_method,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,27,auth,idx_users_created_at_desc,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,28,auth,idx_users_email,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,29,auth,idx_users_last_sign_in_at_desc,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,30,auth,idx_users_name,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,31,auth,instances,relation,owner,supabase_auth_admin,INFO,INFO,r
49,OBJECT_OWNERS,32,auth,instances_pkey,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,33,auth,mfa_amr_claims,relation,owner,supabase_auth_admin,INFO,INFO,r
49,OBJECT_OWNERS,34,auth,mfa_amr_claims_session_id_authentication_method_pkey,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,35,auth,mfa_challenge_created_at_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,36,auth,mfa_challenges,relation,owner,supabase_auth_admin,INFO,INFO,r
49,OBJECT_OWNERS,37,auth,mfa_challenges_pkey,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,38,auth,mfa_factors,relation,owner,supabase_auth_admin,INFO,INFO,r
49,OBJECT_OWNERS,39,auth,mfa_factors_last_challenged_at_key,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,40,auth,mfa_factors_pkey,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,41,auth,mfa_factors_user_friendly_name_unique,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,42,auth,mfa_factors_user_id_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,43,auth,oauth_auth_pending_exp_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,44,auth,oauth_authorizations,relation,owner,supabase_auth_admin,INFO,INFO,r
49,OBJECT_OWNERS,45,auth,oauth_authorizations_authorization_code_key,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,46,auth,oauth_authorizations_authorization_id_key,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,47,auth,oauth_authorizations_pkey,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,48,auth,oauth_client_states,relation,owner,supabase_auth_admin,INFO,INFO,r
49,OBJECT_OWNERS,49,auth,oauth_client_states_pkey,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,50,auth,oauth_clients,relation,owner,supabase_auth_admin,INFO,INFO,r
49,OBJECT_OWNERS,51,auth,oauth_clients_deleted_at_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,52,auth,oauth_clients_pkey,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,53,auth,oauth_consents,relation,owner,supabase_auth_admin,INFO,INFO,r
49,OBJECT_OWNERS,54,auth,oauth_consents_active_client_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,55,auth,oauth_consents_active_user_client_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,56,auth,oauth_consents_pkey,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,57,auth,oauth_consents_user_client_unique,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,58,auth,oauth_consents_user_order_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,59,auth,one_time_tokens,relation,owner,supabase_auth_admin,INFO,INFO,r
49,OBJECT_OWNERS,60,auth,one_time_tokens_pkey,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,61,auth,one_time_tokens_relates_to_hash_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,62,auth,one_time_tokens_token_hash_hash_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,63,auth,one_time_tokens_user_id_token_type_key,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,64,auth,reauthentication_token_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,65,auth,recovery_token_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,66,auth,refresh_tokens,relation,owner,supabase_auth_admin,INFO,INFO,r
49,OBJECT_OWNERS,67,auth,refresh_tokens_id_seq,relation,owner,supabase_auth_admin,INFO,INFO,S
49,OBJECT_OWNERS,68,auth,refresh_tokens_instance_id_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,69,auth,refresh_tokens_instance_id_user_id_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,70,auth,refresh_tokens_parent_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,71,auth,refresh_tokens_pkey,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,72,auth,refresh_tokens_session_id_revoked_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,73,auth,refresh_tokens_token_unique,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,74,auth,refresh_tokens_updated_at_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,75,auth,saml_providers,relation,owner,supabase_auth_admin,INFO,INFO,r
49,OBJECT_OWNERS,76,auth,saml_providers_entity_id_key,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,77,auth,saml_providers_pkey,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,78,auth,saml_providers_sso_provider_id_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,79,auth,saml_relay_states,relation,owner,supabase_auth_admin,INFO,INFO,r
49,OBJECT_OWNERS,80,auth,saml_relay_states_created_at_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,81,auth,saml_relay_states_for_email_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,82,auth,saml_relay_states_pkey,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,83,auth,saml_relay_states_sso_provider_id_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,84,auth,schema_migrations,relation,owner,supabase_auth_admin,INFO,INFO,r
49,OBJECT_OWNERS,85,auth,schema_migrations_pkey,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,86,auth,sessions,relation,owner,supabase_auth_admin,INFO,INFO,r
49,OBJECT_OWNERS,87,auth,sessions_not_after_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,88,auth,sessions_oauth_client_id_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,89,auth,sessions_pkey,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,90,auth,sessions_user_id_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,91,auth,sso_domains,relation,owner,supabase_auth_admin,INFO,INFO,r
49,OBJECT_OWNERS,92,auth,sso_domains_domain_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,93,auth,sso_domains_pkey,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,94,auth,sso_domains_sso_provider_id_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,95,auth,sso_providers,relation,owner,supabase_auth_admin,INFO,INFO,r
49,OBJECT_OWNERS,96,auth,sso_providers_pkey,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,97,auth,sso_providers_resource_id_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,98,auth,sso_providers_resource_id_pattern_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,99,auth,unique_phone_factor_per_user,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,100,auth,user_id_created_at_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,101,auth,users,relation,owner,supabase_auth_admin,INFO,INFO,r
49,OBJECT_OWNERS,102,auth,users_email_partial_key,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,103,auth,users_instance_id_email_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,104,auth,users_instance_id_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,105,auth,users_is_anonymous_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,106,auth,users_phone_key,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,107,auth,users_pkey,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,108,auth,webauthn_challenges,relation,owner,supabase_auth_admin,INFO,INFO,r
49,OBJECT_OWNERS,109,auth,webauthn_challenges_expires_at_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,110,auth,webauthn_challenges_pkey,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,111,auth,webauthn_challenges_user_id_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,112,auth,webauthn_credentials,relation,owner,supabase_auth_admin,INFO,INFO,r
49,OBJECT_OWNERS,113,auth,webauthn_credentials_credential_id_key,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,114,auth,webauthn_credentials_pkey,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,115,auth,webauthn_credentials_user_id_idx,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,116,extensions,pg_stat_statements,relation,owner,postgres,INFO,INFO,v
49,OBJECT_OWNERS,117,extensions,pg_stat_statements_info,relation,owner,postgres,INFO,INFO,v
49,OBJECT_OWNERS,118,pg_toast,pg_toast_1213,relation,owner,supabase_admin,INFO,INFO,t
49,OBJECT_OWNERS,119,pg_toast,pg_toast_1213_index,relation,owner,supabase_admin,INFO,INFO,i
49,OBJECT_OWNERS,120,pg_toast,pg_toast_1247,relation,owner,supabase_admin,INFO,INFO,t
49,OBJECT_OWNERS,121,pg_toast,pg_toast_1247_index,relation,owner,supabase_admin,INFO,INFO,i
49,OBJECT_OWNERS,122,pg_toast,pg_toast_1255,relation,owner,supabase_admin,INFO,INFO,t
49,OBJECT_OWNERS,123,pg_toast,pg_toast_1255_index,relation,owner,supabase_admin,INFO,INFO,i
49,OBJECT_OWNERS,124,pg_toast,pg_toast_1260,relation,owner,supabase_admin,INFO,INFO,t
49,OBJECT_OWNERS,125,pg_toast,pg_toast_1260_index,relation,owner,supabase_admin,INFO,INFO,i
49,OBJECT_OWNERS,126,pg_toast,pg_toast_1262,relation,owner,supabase_admin,INFO,INFO,t
49,OBJECT_OWNERS,127,pg_toast,pg_toast_1262_index,relation,owner,supabase_admin,INFO,INFO,i
49,OBJECT_OWNERS,128,pg_toast,pg_toast_13448,relation,owner,supabase_admin,INFO,INFO,t
49,OBJECT_OWNERS,129,pg_toast,pg_toast_13448_index,relation,owner,supabase_admin,INFO,INFO,i
49,OBJECT_OWNERS,130,pg_toast,pg_toast_13453,relation,owner,supabase_admin,INFO,INFO,t
49,OBJECT_OWNERS,131,pg_toast,pg_toast_13453_index,relation,owner,supabase_admin,INFO,INFO,i
49,OBJECT_OWNERS,132,pg_toast,pg_toast_13458,relation,owner,supabase_admin,INFO,INFO,t
49,OBJECT_OWNERS,133,pg_toast,pg_toast_13458_index,relation,owner,supabase_admin,INFO,INFO,i
49,OBJECT_OWNERS,134,pg_toast,pg_toast_13463,relation,owner,supabase_admin,INFO,INFO,t
49,OBJECT_OWNERS,135,pg_toast,pg_toast_13463_index,relation,owner,supabase_admin,INFO,INFO,i
49,OBJECT_OWNERS,136,pg_toast,pg_toast_1417,relation,owner,supabase_admin,INFO,INFO,t
49,OBJECT_OWNERS,137,pg_toast,pg_toast_1417_index,relation,owner,supabase_admin,INFO,INFO,i
49,OBJECT_OWNERS,138,pg_toast,pg_toast_1418,relation,owner,supabase_admin,INFO,INFO,t
49,OBJECT_OWNERS,139,pg_toast,pg_toast_1418_index,relation,owner,supabase_admin,INFO,INFO,i
49,OBJECT_OWNERS,140,pg_toast,pg_toast_16499,relation,owner,supabase_auth_admin,INFO,INFO,t
49,OBJECT_OWNERS,141,pg_toast,pg_toast_16499_index,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,142,pg_toast,pg_toast_16511,relation,owner,supabase_auth_admin,INFO,INFO,t
49,OBJECT_OWNERS,143,pg_toast,pg_toast_16511_index,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,144,pg_toast,pg_toast_16522,relation,owner,supabase_auth_admin,INFO,INFO,t
49,OBJECT_OWNERS,145,pg_toast,pg_toast_16522_index,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,146,pg_toast,pg_toast_16529,relation,owner,supabase_auth_admin,INFO,INFO,t
49,OBJECT_OWNERS,147,pg_toast,pg_toast_16529_index,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,148,pg_toast,pg_toast_16612,relation,owner,supabase_admin,INFO,INFO,t
49,OBJECT_OWNERS,149,pg_toast,pg_toast_16612_index,relation,owner,supabase_admin,INFO,INFO,i
49,OBJECT_OWNERS,150,pg_toast,pg_toast_16686,relation,owner,supabase_auth_admin,INFO,INFO,t
49,OBJECT_OWNERS,151,pg_toast,pg_toast_16686_index,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,152,pg_toast,pg_toast_16716,relation,owner,supabase_auth_admin,INFO,INFO,t
49,OBJECT_OWNERS,153,pg_toast,pg_toast_16716_index,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,154,pg_toast,pg_toast_16751,relation,owner,supabase_auth_admin,INFO,INFO,t
49,OBJECT_OWNERS,155,pg_toast,pg_toast_16751_index,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,156,pg_toast,pg_toast_16764,relation,owner,supabase_auth_admin,INFO,INFO,t
49,OBJECT_OWNERS,157,pg_toast,pg_toast_16764_index,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,158,pg_toast,pg_toast_16776,relation,owner,supabase_auth_admin,INFO,INFO,t
49,OBJECT_OWNERS,159,pg_toast,pg_toast_16776_index,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,160,pg_toast,pg_toast_16794,relation,owner,supabase_auth_admin,INFO,INFO,t
49,OBJECT_OWNERS,161,pg_toast,pg_toast_16794_index,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,162,pg_toast,pg_toast_16803,relation,owner,supabase_auth_admin,INFO,INFO,t
49,OBJECT_OWNERS,163,pg_toast,pg_toast_16803_index,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,164,pg_toast,pg_toast_16818,relation,owner,supabase_auth_admin,INFO,INFO,t
49,OBJECT_OWNERS,165,pg_toast,pg_toast_16818_index,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,166,pg_toast,pg_toast_16836,relation,owner,supabase_auth_admin,INFO,INFO,t
49,OBJECT_OWNERS,167,pg_toast,pg_toast_16836_index,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,168,pg_toast,pg_toast_16889,relation,owner,supabase_auth_admin,INFO,INFO,t
49,OBJECT_OWNERS,169,pg_toast,pg_toast_16889_index,relation,owner,supabase_auth_admin,INFO,INFO,i
49,OBJECT_OWNERS,170,pg_toast,pg_toast_16939,relation,owner,supabase_auth_admin,INFO,INFO,t
